"district_id","state_id","n_sample","muslim_share","employment_rate"
12,"(06) Haryana 06",674,2.37388724035608,44.3620178041543
12,"(07) Delhi 07",206,2.42718446601942,32.0388349514563
12,"(08) Rajasthan 08",653,35.8346094946401,31.2404287901991
12,"(10) Bihar 10",326,0,36.5030674846626
12,"(19) West Bengal 19",528,35.6060606060606,43.5606060606061
12,"(20) Jharkhand 20",1297,31.8427139552814,37.0084811102544
12,"(21) Orissa 21",314,0,34.7133757961783
12,"(22) Chhattisgarh 22",91,0,67.032967032967
12,"(23) Madhya Pradesh 23",973,6.5775950668037,51.9013360739979
12,"(24) Gujarat 24",1020,11.1764705882353,48.6274509803922
12,"(29) Karnataka 29",1256,10.4299363057325,47.4522292993631
12,"(32) Kerala 32",478,0,42.8870292887029
12,"(33) Tamil Nadu 33",943,1.90880169671262,45.3870625662778
13,"(01) Jammu & Kashmir 01",1213,2.55564715581204,43.363561417972
13,"(05) Uttarakhand 05",714,41.1764705882353,35.4341736694678
13,"(06) Haryana 06",489,0,43.1492842535787
13,"(08) Rajasthan 08",887,6.98985343855693,47.9143179255919
13,"(19) West Bengal 19",179,0,40.7821229050279
13,"(20) Jharkhand 20",678,21.5339233038348,29.9410029498525
13,"(21) Orissa 21",224,1.33928571428571,37.0535714285714
13,"(22) Chhattisgarh 22",296,0,59.4594594594595
13,"(23) Madhya Pradesh 23",657,0,59.3607305936073
13,"(24) Gujarat 24",156,28.8461538461538,33.974358974359
13,"(27) Maharashtra 27",653,0,60.7963246554365
13,"(28) Andhra Pradesh 28",461,1.7353579175705,45.5531453362256
13,"(29) Karnataka 29",590,3.22033898305085,54.7457627118644
13,"(32) Kerala 32",170,4.70588235294118,38.2352941176471
13,"(33) Tamil Nadu 33",165,4.84848484848485,42.4242424242424
14,"(08) Rajasthan 08",517,43.1334622823985,31.5280464216634
14,"(09) Uttar Pradesh 09",720,22.6388888888889,41.25
14,"(10) Bihar 10",854,23.4192037470726,36.6510538641686
14,"(18) Assam 18",188,20.7446808510638,21.8085106382979
14,"(20) Jharkhand 20",1100,22,49.7272727272727
14,"(21) Orissa 21",152,0,42.1052631578947
14,"(22) Chhattisgarh 22",197,0,71.0659898477157
14,"(24) Gujarat 24",209,36.3636363636364,35.4066985645933
14,"(27) Maharashtra 27",480,1.25,54.375
14,"(28) Andhra Pradesh 28",160,0,33.125
14,"(29) Karnataka 29",231,2.5974025974026,64.0692640692641
14,"(32) Kerala 32",537,15.4425612052731,28.6778398510242
14,"(33) Tamil Nadu 33",64,0,54.6875
15,"(08) Rajasthan 08",1441,24.2192921582235,45.8015267175573
15,"(09) Uttar Pradesh 09",489,22.0858895705521,34.1513292433538
15,"(21) Orissa 21",656,0,39.9390243902439
15,"(22) Chhattisgarh 22",363,0,72.4517906336088
15,"(23) Madhya Pradesh 23",118,0,57.6271186440678
15,"(24) Gujarat 24",508,6.10236220472441,40.9448818897638
15,"(27) Maharashtra 27",258,0,30.6201550387597
15,"(28) Andhra Pradesh 28",624,7.05128205128205,43.5897435897436
15,"(29) Karnataka 29",786,19.2061459667093,51.9083969465649
15,"(33) Tamil Nadu 33",945,1.69671261930011,47.5132275132275
16,"(03) Punjab 03",1017,5.21140609636185,43.0678466076696
16,"(10) Bihar 10",770,15.8441558441558,34.9350649350649
16,"(19) West Bengal 19",579,24.6977547495682,40.9326424870466
16,"(21) Orissa 21",273,4.02930402930403,32.967032967033
16,"(23) Madhya Pradesh 23",447,6.93512304250559,49.4407158836689
16,"(24) Gujarat 24",351,2.27920227920228,43.019943019943
16,"(27) Maharashtra 27",254,0,56.2992125984252
16,"(28) Andhra Pradesh 28",625,7.52,44.96
16,"(29) Karnataka 29",645,8.21705426356589,48.6821705426357
16,"(33) Tamil Nadu 33",185,0,54.5945945945946
17,"(03) Punjab 03",189,0,37.037037037037
17,"(06) Haryana 06",711,1.40646976090014,42.6160337552743
17,"(10) Bihar 10",278,47.1223021582734,29.136690647482
17,"(18) Assam 18",884,4.88636363636364,38.8009049773756
17,"(19) West Bengal 19",819,24.4200244200244,30.2808302808303
17,"(20) Jharkhand 20",442,0,50
17,"(21) Orissa 21",375,0,34.1333333333333
17,"(23) Madhya Pradesh 23",368,0,58.695652173913
17,"(27) Maharashtra 27",486,2.05761316872428,46.5020576131687
17,"(28) Andhra Pradesh 28",122,13.1147540983607,37.7049180327869
17,"(29) Karnataka 29",761,5.25624178712221,54.4021024967148
17,"(33) Tamil Nadu 33",225,3.55555555555556,44
18,"(06) Haryana 06",1156,40.6574394463668,32.1799307958478
18,"(08) Rajasthan 08",254,0,38.9763779527559
18,"(19) West Bengal 19",375,14.9333333333333,32
18,"(20) Jharkhand 20",357,4.76190476190476,23.249299719888
18,"(21) Orissa 21",713,4.62833099579243,35.0631136044881
18,"(27) Maharashtra 27",659,15.6297420333839,41.2746585735964
18,"(28) Andhra Pradesh 28",337,1.18694362017804,51.9287833827893
18,"(29) Karnataka 29",960,16.7708333333333,51.3541666666667
19,"(06) Haryana 06",858,0.699300699300699,42.8904428904429
19,"(09) Uttar Pradesh 09",231,0,32.9004329004329
19,"(18) Assam 18",133,5.42635658914729,25.5639097744361
19,"(21) Orissa 21",470,0,29.3617021276596
19,"(24) Gujarat 24",1172,4.8759623609923,48.037542662116
19,"(28) Andhra Pradesh 28",157,8.9171974522293,24.203821656051
19,"(29) Karnataka 29",1551,10.7027724049001,55.4480980012895
20,"(08) Rajasthan 08",970,8.35051546391752,46.1855670103093
20,"(09) Uttar Pradesh 09",199,52.7638190954774,35.678391959799
20,"(21) Orissa 21",168,0,41.0714285714286
20,"(23) Madhya Pradesh 23",701,0,58.7731811697575
20,"(24) Gujarat 24",389,0,61.9537275064267
20,"(27) Maharashtra 27",672,1.04166666666667,56.547619047619
20,"(28) Andhra Pradesh 28",614,22.9641693811075,49.5114006514658
20,"(29) Karnataka 29",1537,10.4954367666232,36.7599219258295
21,"(08) Rajasthan 08",220,34.0909090909091,30.4545454545455
21,"(18) Assam 18",181,16.0220994475138,28.7292817679558
21,"(21) Orissa 21",303,0,54.7854785478548
21,"(23) Madhya Pradesh 23",768,8.203125,53.90625
21,"(24) Gujarat 24",566,0.88339222614841,48.9399293286219
21,"(27) Maharashtra 27",887,2.71800679501699,27.5084554678692
21,"(28) Andhra Pradesh 28",440,17.5,40
21,"(29) Karnataka 29",639,3.28638497652582,50.2347417840376
22,"(10) Bihar 10",594,38.2154882154882,23.4006734006734
22,"(21) Orissa 21",145,0,54.4827586206897
22,"(23) Madhya Pradesh 23",276,23.1884057971014,42.0289855072464
22,"(24) Gujarat 24",553,18.625678119349,32.5497287522604
22,"(28) Andhra Pradesh 28",538,6.13382899628253,57.6208178438662
22,"(29) Karnataka 29",185,4.32432432432432,33.5135135135135
23,"(09) Uttar Pradesh 09",810,13.3333333333333,49.1358024691358
23,"(10) Bihar 10",109,0,29.3577981651376
23,"(21) Orissa 21",324,0,53.3950617283951
23,"(23) Madhya Pradesh 23",1098,2.00364298724954,62.1129326047359
23,"(27) Maharashtra 27",1460,4.45205479452055,32.8082191780822
23,"(28) Andhra Pradesh 28",475,6.52631578947368,46.1052631578947
23,"(33) Tamil Nadu 33",437,2.74599542334096,44.8512585812357
24,"(08) Rajasthan 08",1144,16.2587412587413,54.3706293706294
24,"(09) Uttar Pradesh 09",868,30.0691244239631,45.3917050691244
24,"(21) Orissa 21",523,0,51.0516252390057
24,"(29) Karnataka 29",559,13.0590339892665,50.8050089445438
24,"(33) Tamil Nadu 33",346,6.35838150289017,33.5260115606936
25,"(08) Rajasthan 08",289,0.346020761245675,56.0553633217993
25,"(23) Madhya Pradesh 23",894,1.90156599552573,56.4876957494407
25,"(27) Maharashtra 27",1268,3.70662460567823,39.3533123028391
25,"(29) Karnataka 29",875,30.9714285714286,52
25,"(33) Tamil Nadu 33",135,2.96296296296296,37.7777777777778
